komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke
Cabai Rawit,Cabai Rawit Merah,2020-12-21,58.25,2020,12,52,354
Cabai Rawit,Cabai Rawit Merah,2020-12-22,58.25,2020,12,52,355
Cabai Rawit,Cabai Rawit Merah,2020-12-23,58.25,2020,12,52,356
Cabai Rawit,Cabai Rawit Merah,2020-12-28,68.75,2020,12,53,361
Cabai Rawit,Cabai Rawit Merah,2020-12-29,70.0,2020,12,53,362
Cabai Rawit,Cabai Rawit Merah,2020-12-30,71.25,2020,12,53,363
Cabai Rawit,Cabai Rawit Merah,2021-01-04,92.5,2021,1,1,368
Cabai Rawit,Cabai Rawit Merah,2021-01-05,92.5,2021,1,1,369
Cabai Rawit,Cabai Rawit Merah,2021-01-06,92.5,2021,1,1,370
Cabai Rawit,Cabai Rawit Merah,2021-01-07,90.0,2021,1,1,371
Cabai Rawit,Cabai Rawit Merah,2021-01-08,94.0,2021,1,1,372
Cabai Rawit,Cabai Rawit Merah,2021-01-11,90.0,2021,1,2,375
Cabai Rawit,Cabai Rawit Merah,2021-01-12,90.0,2021,1,2,376
Cabai Rawit,Cabai Rawit Merah,2021-01-13,89.0,2021,1,2,377
Cabai Rawit,Cabai Rawit Merah,2021-01-14,89.0,2021,1,2,378
Cabai Rawit,Cabai Rawit Merah,2021-01-15,89.0,2021,1,2,379
Cabai Rawit,Cabai Rawit Merah,2021-01-18,87.5,2021,1,3,382
Cabai Rawit,Cabai Rawit Merah,2021-01-19,87.5,2021,1,3,383
Cabai Rawit,Cabai Rawit Merah,2021-01-20,81.25,2021,1,3,384
Cabai Rawit,Cabai Rawit Merah,2021-01-21,82.0,2021,1,3,385
Cabai Rawit,Cabai Rawit Merah,2021-01-22,82.0,2021,1,3,386
Cabai Rawit,Cabai Rawit Merah,2021-01-25,78.25,2021,1,4,389
Cabai Rawit,Cabai Rawit Merah,2021-01-26,77.75,2021,1,4,390
Cabai Rawit,Cabai Rawit Merah,2021-01-27,80.25,2021,1,4,391
Cabai Rawit,Cabai Rawit Merah,2021-01-28,80.25,2021,1,4,392
Cabai Rawit,Cabai Rawit Merah,2021-01-29,80.75,2021,1,4,393
Cabai Rawit,Cabai Rawit Merah,2021-02-01,77.25,2021,2,5,396
Cabai Rawit,Cabai Rawit Merah,2021-02-02,77.25,2021,2,5,397
Cabai Rawit,Cabai Rawit Merah,2021-02-03,79.0,2021,2,5,398
Cabai Rawit,Cabai Rawit Merah,2021-02-04,81.25,2021,2,5,399
Cabai Rawit,Cabai Rawit Merah,2021-02-05,77.75,2021,2,5,400
Cabai Rawit,Cabai Rawit Merah,2021-02-08,79.0,2021,2,6,403
Cabai Rawit,Cabai Rawit Merah,2021-02-09,82.0,2021,2,6,404
Cabai Rawit,Cabai Rawit Merah,2021-02-10,82.0,2021,2,6,405
Cabai Rawit,Cabai Rawit Merah,2021-02-11,81.5,2021,2,6,406
Cabai Rawit,Cabai Rawit Merah,2021-02-15,88.75,2021,2,7,410
Cabai Rawit,Cabai Rawit Merah,2021-02-16,93.75,2021,2,7,411
Cabai Rawit,Cabai Rawit Merah,2021-02-17,90.0,2021,2,7,412
Cabai Rawit,Cabai Rawit Merah,2021-02-18,89.25,2021,2,7,413
Cabai Rawit,Cabai Rawit Merah,2021-02-19,86.5,2021,2,7,414
Cabai Rawit,Cabai Rawit Merah,2021-02-22,98.75,2021,2,8,417
Cabai Rawit,Cabai Rawit Merah,2021-02-23,100.0,2021,2,8,418
Cabai Rawit,Cabai Rawit Merah,2021-02-24,102.5,2021,2,8,419
Cabai Rawit,Cabai Rawit Merah,2021-02-25,106.25,2021,2,8,420
Cabai Rawit,Cabai Rawit Merah,2021-02-26,108.75,2021,2,8,421
Cabai Rawit,Cabai Rawit Merah,2021-03-01,112.5,2021,3,9,424
Cabai Rawit,Cabai Rawit Merah,2021-03-02,112.5,2021,3,9,425
Cabai Rawit,Cabai Rawit Merah,2021-03-03,122.5,2021,3,9,426
Cabai Rawit,Cabai Rawit Merah,2021-03-04,121.25,2021,3,9,427
Cabai Rawit,Cabai Rawit Merah,2021-03-05,120.0,2021,3,9,428
Cabai Rawit,Cabai Rawit Merah,2021-03-08,115.0,2021,3,10,431
Cabai Rawit,Cabai Rawit Merah,2021-03-09,117.5,2021,3,10,432
Cabai Rawit,Cabai Rawit Merah,2021-03-10,117.5,2021,3,10,433
Cabai Rawit,Cabai Rawit Merah,2021-03-12,121.25,2021,3,10,435
Cabai Rawit,Cabai Rawit Merah,2021-03-15,125.0,2021,3,11,438
Cabai Rawit,Cabai Rawit Merah,2021-03-16,125.0,2021,3,11,439
Cabai Rawit,Cabai Rawit Merah,2021-03-17,130.0,2021,3,11,440
Cabai Rawit,Cabai Rawit Merah,2021-03-18,131.25,2021,3,11,441
Cabai Rawit,Cabai Rawit Merah,2021-03-19,131.25,2021,3,11,442
Cabai Rawit,Cabai Rawit Merah,2021-03-22,127.5,2021,3,12,445
Cabai Rawit,Cabai Rawit Merah,2021-03-23,122.5,2021,3,12,446
Cabai Rawit,Cabai Rawit Merah,2021-03-24,122.5,2021,3,12,447
Cabai Rawit,Cabai Rawit Merah,2021-03-25,122.5,2021,3,12,448
Cabai Rawit,Cabai Rawit Merah,2021-03-26,115.0,2021,3,12,449
Cabai Rawit,Cabai Rawit Merah,2021-03-29,92.5,2021,3,13,452
Cabai Rawit,Cabai Rawit Merah,2021-03-30,90.0,2021,3,13,453
Cabai Rawit,Cabai Rawit Merah,2021-03-31,90.0,2021,3,13,454
Cabai Rawit,Cabai Rawit Merah,2021-04-01,76.25,2021,4,13,455
Cabai Rawit,Cabai Rawit Merah,2021-04-05,81.25,2021,4,14,459
Cabai Rawit,Cabai Rawit Merah,2021-04-06,81.25,2021,4,14,460
Cabai Rawit,Cabai Rawit Merah,2021-04-07,81.25,2021,4,14,461
Cabai Rawit,Cabai Rawit Merah,2021-04-08,80.0,2021,4,14,462
Cabai Rawit,Cabai Rawit Merah,2021-04-09,77.5,2021,4,14,463
Cabai Rawit,Cabai Rawit Merah,2021-04-12,76.25,2021,4,15,466
Cabai Rawit,Cabai Rawit Merah,2021-04-13,76.25,2021,4,15,467
Cabai Rawit,Cabai Rawit Merah,2021-04-14,76.25,2021,4,15,468
Cabai Rawit,Cabai Rawit Merah,2021-04-15,76.25,2021,4,15,469
Cabai Rawit,Cabai Rawit Merah,2021-04-16,75.75,2021,4,15,470
Cabai Rawit,Cabai Rawit Merah,2021-04-19,62.5,2021,4,16,473
Cabai Rawit,Cabai Rawit Merah,2021-04-20,62.5,2021,4,16,474
Cabai Rawit,Cabai Rawit Merah,2021-04-21,57.5,2021,4,16,475
Cabai Rawit,Cabai Rawit Merah,2021-04-22,55.0,2021,4,16,476
Cabai Rawit,Cabai Rawit Merah,2021-04-23,54.0,2021,4,16,477
Cabai Rawit,Cabai Rawit Merah,2021-04-26,56.25,2021,4,17,480
Cabai Rawit,Cabai Rawit Merah,2021-04-27,55.0,2021,4,17,481
Cabai Rawit,Cabai Rawit Merah,2021-04-28,57.5,2021,4,17,482
Cabai Rawit,Cabai Rawit Merah,2021-04-29,61.25,2021,4,17,483
Cabai Rawit,Cabai Rawit Merah,2021-04-30,61.25,2021,4,17,484
Cabai Rawit,Cabai Rawit Merah,2021-05-03,62.5,2021,5,18,487
Cabai Rawit,Cabai Rawit Merah,2021-05-04,62.5,2021,5,18,488
Cabai Rawit,Cabai Rawit Merah,2021-05-05,61.25,2021,5,18,489
Cabai Rawit,Cabai Rawit Merah,2021-05-06,61.25,2021,5,18,490
Cabai Rawit,Cabai Rawit Merah,2021-05-07,61.25,2021,5,18,491
Cabai Rawit,Cabai Rawit Merah,2021-05-10,68.75,2021,5,19,494
Cabai Rawit,Cabai Rawit Merah,2021-05-11,71.25,2021,5,19,495
Cabai Rawit,Cabai Rawit Merah,2021-05-17,63.75,2021,5,20,501
Cabai Rawit,Cabai Rawit Merah,2021-05-18,60.0,2021,5,20,502
Cabai Rawit,Cabai Rawit Merah,2021-05-19,52.5,2021,5,20,503
Cabai Rawit,Cabai Rawit Merah,2021-05-20,51.25,2021,5,20,504
Cabai Rawit,Cabai Rawit Merah,2021-05-21,47.5,2021,5,20,505
Cabai Rawit,Cabai Rawit Merah,2021-05-24,42.75,2021,5,21,508
Cabai Rawit,Cabai Rawit Merah,2021-05-25,42.75,2021,5,21,509
Cabai Rawit,Cabai Rawit Merah,2021-05-27,42.75,2021,5,21,511
Cabai Rawit,Cabai Rawit Merah,2021-05-28,42.75,2021,5,21,512
Cabai Rawit,Cabai Rawit Merah,2021-05-31,44.0,2021,5,22,515
Cabai Rawit,Cabai Rawit Merah,2021-06-02,41.25,2021,6,22,517
Cabai Rawit,Cabai Rawit Merah,2021-06-03,41.25,2021,6,22,518
Cabai Rawit,Cabai Rawit Merah,2021-06-04,41.0,2021,6,22,519
Cabai Rawit,Cabai Rawit Merah,2021-06-07,40.0,2021,6,23,522
Cabai Rawit,Cabai Rawit Merah,2021-06-08,38.5,2021,6,23,523
Cabai Rawit,Cabai Rawit Merah,2021-06-09,35.75,2021,6,23,524
Cabai Rawit,Cabai Rawit Merah,2021-06-10,35.75,2021,6,23,525
Cabai Rawit,Cabai Rawit Merah,2021-06-11,39.5,2021,6,23,526
Cabai Rawit,Cabai Rawit Merah,2021-06-14,39.5,2021,6,24,529
Cabai Rawit,Cabai Rawit Merah,2021-06-15,39.5,2021,6,24,530
Cabai Rawit,Cabai Rawit Merah,2021-06-16,39.5,2021,6,24,531
Cabai Rawit,Cabai Rawit Merah,2021-06-17,38.5,2021,6,24,532
Cabai Rawit,Cabai Rawit Merah,2021-06-18,44.0,2021,6,24,533
Cabai Rawit,Cabai Rawit Merah,2021-06-21,46.5,2021,6,25,536
Cabai Rawit,Cabai Rawit Merah,2021-06-22,47.0,2021,6,25,537
Cabai Rawit,Cabai Rawit Merah,2021-06-23,45.75,2021,6,25,538
Cabai Rawit,Cabai Rawit Merah,2021-06-24,53.75,2021,6,25,539
Cabai Rawit,Cabai Rawit Merah,2021-06-25,57.0,2021,6,25,540
Cabai Rawit,Cabai Rawit Merah,2021-06-28,55.0,2021,6,26,543
Cabai Rawit,Cabai Rawit Merah,2021-06-29,57.5,2021,6,26,544
Cabai Rawit,Cabai Rawit Merah,2021-06-30,58.0,2021,6,26,545
Cabai Rawit,Cabai Rawit Merah,2021-07-01,57.5,2021,7,26,546
Cabai Rawit,Cabai Rawit Merah,2021-07-02,54.25,2021,7,26,547
Cabai Rawit,Cabai Rawit Merah,2021-07-05,60.0,2021,7,27,550
Cabai Rawit,Cabai Rawit Merah,2021-07-06,60.0,2021,7,27,551
Cabai Rawit,Cabai Rawit Merah,2021-07-07,60.0,2021,7,27,552
Cabai Rawit,Cabai Rawit Merah,2021-07-08,67.0,2021,7,27,553
Cabai Rawit,Cabai Rawit Merah,2021-07-09,67.0,2021,7,27,554
Cabai Rawit,Cabai Rawit Merah,2021-07-12,67.5,2021,7,28,557
Cabai Rawit,Cabai Rawit Merah,2021-07-13,62.5,2021,7,28,558
Cabai Rawit,Cabai Rawit Merah,2021-07-14,70.5,2021,7,28,559
Cabai Rawit,Cabai Rawit Merah,2021-07-15,69.25,2021,7,28,560
Cabai Rawit,Cabai Rawit Merah,2021-07-16,64.5,2021,7,28,561
Cabai Rawit,Cabai Rawit Merah,2021-07-19,65.75,2021,7,29,564
Cabai Rawit,Cabai Rawit Merah,2021-07-21,63.75,2021,7,29,566
Cabai Rawit,Cabai Rawit Merah,2021-07-22,62.5,2021,7,29,567
Cabai Rawit,Cabai Rawit Merah,2021-07-23,61.25,2021,7,29,568
Cabai Rawit,Cabai Rawit Merah,2021-07-26,53.75,2021,7,30,571
Cabai Rawit,Cabai Rawit Merah,2021-07-27,50.5,2021,7,30,572
Cabai Rawit,Cabai Rawit Merah,2021-07-28,50.0,2021,7,30,573
Cabai Rawit,Cabai Rawit Merah,2021-07-29,50.0,2021,7,30,574
Cabai Rawit,Cabai Rawit Merah,2021-07-30,49.25,2021,7,30,575
Cabai Rawit,Cabai Rawit Merah,2021-08-02,43.25,2021,8,31,578
Cabai Rawit,Cabai Rawit Merah,2021-08-03,40.25,2021,8,31,579
Cabai Rawit,Cabai Rawit Merah,2021-08-04,40.0,2021,8,31,580
Cabai Rawit,Cabai Rawit Merah,2021-08-05,40.0,2021,8,31,581
Cabai Rawit,Cabai Rawit Merah,2021-08-06,37.5,2021,8,31,582
Cabai Rawit,Cabai Rawit Merah,2021-08-09,37.0,2021,8,32,585
Cabai Rawit,Cabai Rawit Merah,2021-08-10,37.0,2021,8,32,586
Cabai Rawit,Cabai Rawit Merah,2021-08-12,36.25,2021,8,32,588
Cabai Rawit,Cabai Rawit Merah,2021-08-13,34.75,2021,8,32,589
Cabai Rawit,Cabai Rawit Merah,2021-08-16,28.75,2021,8,33,592
Cabai Rawit,Cabai Rawit Merah,2021-08-18,24.75,2021,8,33,594
Cabai Rawit,Cabai Rawit Merah,2021-08-19,25.75,2021,8,33,595
Cabai Rawit,Cabai Rawit Merah,2021-08-20,25.75,2021,8,33,596
Cabai Rawit,Cabai Rawit Merah,2021-08-23,24.5,2021,8,34,599
Cabai Rawit,Cabai Rawit Merah,2021-08-24,23.5,2021,8,34,600
Cabai Rawit,Cabai Rawit Merah,2021-08-25,23.25,2021,8,34,601
Cabai Rawit,Cabai Rawit Merah,2021-08-26,23.25,2021,8,34,602
Cabai Rawit,Cabai Rawit Merah,2021-08-27,23.25,2021,8,34,603
Cabai Rawit,Cabai Rawit Merah,2021-08-30,23.25,2021,8,35,606
Cabai Rawit,Cabai Rawit Merah,2021-08-31,23.25,2021,8,35,607
Cabai Rawit,Cabai Rawit Merah,2021-09-01,23.25,2021,9,35,608
Cabai Rawit,Cabai Rawit Merah,2021-09-02,23.0,2021,9,35,609
Cabai Rawit,Cabai Rawit Merah,2021-09-03,23.0,2021,9,35,610
Cabai Rawit,Cabai Rawit Merah,2021-09-06,24.0,2021,9,36,613
Cabai Rawit,Cabai Rawit Merah,2021-09-07,24.0,2021,9,36,614
Cabai Rawit,Cabai Rawit Merah,2021-09-08,24.0,2021,9,36,615
Cabai Rawit,Cabai Rawit Merah,2021-09-09,24.0,2021,9,36,616
Cabai Rawit,Cabai Rawit Merah,2021-09-10,24.0,2021,9,36,617
Cabai Rawit,Cabai Rawit Merah,2021-09-13,24.0,2021,9,37,620
Cabai Rawit,Cabai Rawit Merah,2021-09-14,24.0,2021,9,37,621
Cabai Rawit,Cabai Rawit Merah,2021-09-15,24.0,2021,9,37,622
Cabai Rawit,Cabai Rawit Merah,2021-09-16,25.0,2021,9,37,623
Cabai Rawit,Cabai Rawit Merah,2021-09-17,25.0,2021,9,37,624
Cabai Rawit,Cabai Rawit Merah,2021-09-20,27.25,2021,9,38,627
Cabai Rawit,Cabai Rawit Merah,2021-09-21,28.0,2021,9,38,628
Cabai Rawit,Cabai Rawit Merah,2021-09-22,28.0,2021,9,38,629
Cabai Rawit,Cabai Rawit Merah,2021-09-23,28.0,2021,9,38,630
Cabai Rawit,Cabai Rawit Merah,2021-09-24,28.0,2021,9,38,631
Cabai Rawit,Cabai Rawit Merah,2021-09-27,26.0,2021,9,39,634
Cabai Rawit,Cabai Rawit Merah,2021-09-28,26.0,2021,9,39,635
Cabai Rawit,Cabai Rawit Merah,2021-09-29,25.5,2021,9,39,636
Cabai Rawit,Cabai Rawit Merah,2021-09-30,26.5,2021,9,39,637
Cabai Rawit,Cabai Rawit Merah,2021-10-01,26.5,2021,10,39,638
Cabai Rawit,Cabai Rawit Merah,2021-10-04,27.5,2021,10,40,641
Cabai Rawit,Cabai Rawit Merah,2021-10-05,27.5,2021,10,40,642
Cabai Rawit,Cabai Rawit Merah,2021-10-06,27.5,2021,10,40,643
Cabai Rawit,Cabai Rawit Merah,2021-10-07,29.0,2021,10,40,644
Cabai Rawit,Cabai Rawit Merah,2021-10-08,29.75,2021,10,40,645
Cabai Rawit,Cabai Rawit Merah,2021-10-11,29.25,2021,10,41,648
Cabai Rawit,Cabai Rawit Merah,2021-10-12,28.0,2021,10,41,649
Cabai Rawit,Cabai Rawit Merah,2021-10-13,28.5,2021,10,41,650
Cabai Rawit,Cabai Rawit Merah,2021-10-14,28.5,2021,10,41,651
Cabai Rawit,Cabai Rawit Merah,2021-10-15,29.25,2021,10,41,652
Cabai Rawit,Cabai Rawit Merah,2021-10-18,28.75,2021,10,42,655
Cabai Rawit,Cabai Rawit Merah,2021-10-19,28.75,2021,10,42,656
Cabai Rawit,Cabai Rawit Merah,2021-10-21,28.25,2021,10,42,658
Cabai Rawit,Cabai Rawit Merah,2021-10-22,26.75,2021,10,42,659
Cabai Rawit,Cabai Rawit Merah,2021-10-25,27.0,2021,10,43,662
Cabai Rawit,Cabai Rawit Merah,2021-10-26,27.0,2021,10,43,663
Cabai Rawit,Cabai Rawit Merah,2021-10-27,26.5,2021,10,43,664
Cabai Rawit,Cabai Rawit Merah,2021-10-28,27.75,2021,10,43,665
Cabai Rawit,Cabai Rawit Merah,2021-10-29,28.25,2021,10,43,666
Cabai Rawit,Cabai Rawit Merah,2021-11-01,27.75,2021,11,44,669
Cabai Rawit,Cabai Rawit Merah,2021-11-02,26.75,2021,11,44,670
Cabai Rawit,Cabai Rawit Merah,2021-11-03,26.75,2021,11,44,671
Cabai Rawit,Cabai Rawit Merah,2021-11-04,26.75,2021,11,44,672
Cabai Rawit,Cabai Rawit Merah,2021-11-05,27.25,2021,11,44,673
Cabai Rawit,Cabai Rawit Merah,2021-11-08,27.25,2021,11,45,676
Cabai Rawit,Cabai Rawit Merah,2021-11-09,25.5,2021,11,45,677
Cabai Rawit,Cabai Rawit Merah,2021-11-10,23.5,2021,11,45,678
Cabai Rawit,Cabai Rawit Merah,2021-11-11,26.5,2021,11,45,679
Cabai Rawit,Cabai Rawit Merah,2021-11-12,25.75,2021,11,45,680
Cabai Rawit,Cabai Rawit Merah,2021-11-15,25.0,2021,11,46,683
Cabai Rawit,Cabai Rawit Merah,2021-11-16,25.75,2021,11,46,684
Cabai Rawit,Cabai Rawit Merah,2021-11-17,25.75,2021,11,46,685
Cabai Rawit,Cabai Rawit Merah,2021-11-18,26.5,2021,11,46,686
Cabai Rawit,Cabai Rawit Merah,2021-11-19,27.0,2021,11,46,687
Cabai Rawit,Cabai Rawit Merah,2021-11-22,29.5,2021,11,47,690
Cabai Rawit,Cabai Rawit Merah,2021-11-23,29.5,2021,11,47,691
Cabai Rawit,Cabai Rawit Merah,2021-11-24,31.25,2021,11,47,692
Cabai Rawit,Cabai Rawit Merah,2021-11-25,31.25,2021,11,47,693
Cabai Rawit,Cabai Rawit Merah,2021-11-26,31.25,2021,11,47,694
Cabai Rawit,Cabai Rawit Merah,2021-11-29,39.5,2021,11,48,697
Cabai Rawit,Cabai Rawit Merah,2021-11-30,42.0,2021,11,48,698
Cabai Rawit,Cabai Rawit Merah,2021-12-01,48.0,2021,12,48,699
Cabai Rawit,Cabai Rawit Merah,2021-12-02,49.5,2021,12,48,700
Cabai Rawit,Cabai Rawit Merah,2021-12-03,49.5,2021,12,48,701
Cabai Rawit,Cabai Rawit Merah,2021-12-06,60.0,2021,12,49,704
Cabai Rawit,Cabai Rawit Merah,2021-12-07,64.5,2021,12,49,705
Cabai Rawit,Cabai Rawit Merah,2021-12-08,67.5,2021,12,49,706
Cabai Rawit,Cabai Rawit Merah,2021-12-09,71.25,2021,12,49,707
Cabai Rawit,Cabai Rawit Merah,2021-12-10,71.25,2021,12,49,708
Cabai Rawit,Cabai Rawit Merah,2021-12-13,79.0,2021,12,50,711
Cabai Rawit,Cabai Rawit Merah,2021-12-14,81.25,2021,12,50,712
Cabai Rawit,Cabai Rawit Merah,2021-12-15,82.5,2021,12,50,713
Cabai Rawit,Cabai Rawit Merah,2021-12-16,82.5,2021,12,50,714
Cabai Rawit,Cabai Rawit Merah,2021-12-17,85.25,2021,12,50,715
Cabai Rawit,Cabai Rawit Merah,2021-12-20,90.75,2021,12,51,718
Cabai Rawit,Cabai Rawit Merah,2021-12-21,93.0,2021,12,51,719
Cabai Rawit,Cabai Rawit Merah,2021-12-22,93.0,2021,12,51,720
Cabai Rawit,Cabai Rawit Merah,2021-12-23,97.0,2021,12,51,721
Cabai Rawit,Cabai Rawit Merah,2021-12-24,101.25,2021,12,51,722
Cabai Rawit,Cabai Rawit Merah,2021-12-27,102.5,2021,12,52,725
Cabai Rawit,Cabai Rawit Merah,2021-12-28,102.5,2021,12,52,726
Cabai Rawit,Cabai Rawit Merah,2021-12-29,102.5,2021,12,52,727
Cabai Rawit,Cabai Rawit Merah,2021-12-30,96.25,2021,12,52,728
Cabai Rawit,Cabai Rawit Merah,2021-12-31,90.0,2021,12,52,729
Cabai Rawit,Cabai Rawit Merah,2022-01-03,88.75,2022,1,1,732
Cabai Rawit,Cabai Rawit Merah,2022-01-04,88.75,2022,1,1,733
Cabai Rawit,Cabai Rawit Merah,2022-01-05,84.0,2022,1,1,734
Cabai Rawit,Cabai Rawit Merah,2022-01-06,71.25,2022,1,1,735
Cabai Rawit,Cabai Rawit Merah,2022-01-07,67.5,2022,1,1,736
Cabai Rawit,Cabai Rawit Merah,2022-01-10,58.25,2022,1,2,739
Cabai Rawit,Cabai Rawit Merah,2022-01-11,55.0,2022,1,2,740
Cabai Rawit,Cabai Rawit Merah,2022-01-12,51.25,2022,1,2,741
Cabai Rawit,Cabai Rawit Merah,2022-01-13,51.25,2022,1,2,742
Cabai Rawit,Cabai Rawit Merah,2022-01-14,51.25,2022,1,2,743
Cabai Rawit,Cabai Rawit Merah,2022-01-17,50.0,2022,1,3,746
Cabai Rawit,Cabai Rawit Merah,2022-01-18,48.0,2022,1,3,747
Cabai Rawit,Cabai Rawit Merah,2022-01-19,48.0,2022,1,3,748
Cabai Rawit,Cabai Rawit Merah,2022-01-20,45.25,2022,1,3,749
Cabai Rawit,Cabai Rawit Merah,2022-01-21,43.25,2022,1,3,750
Cabai Rawit,Cabai Rawit Merah,2022-01-24,41.25,2022,1,4,753
Cabai Rawit,Cabai Rawit Merah,2022-01-25,41.25,2022,1,4,754
Cabai Rawit,Cabai Rawit Merah,2022-01-26,40.75,2022,1,4,755
Cabai Rawit,Cabai Rawit Merah,2022-01-27,38.75,2022,1,4,756
Cabai Rawit,Cabai Rawit Merah,2022-01-28,37.25,2022,1,4,757
Cabai Rawit,Cabai Rawit Merah,2022-01-31,35.75,2022,1,5,760
Cabai Rawit,Cabai Rawit Merah,2022-02-02,35.25,2022,2,5,762
Cabai Rawit,Cabai Rawit Merah,2022-02-03,35.0,2022,2,5,763
Cabai Rawit,Cabai Rawit Merah,2022-02-04,40.75,2022,2,5,764
Cabai Rawit,Cabai Rawit Merah,2022-02-07,44.0,2022,2,6,767
Cabai Rawit,Cabai Rawit Merah,2022-02-08,44.25,2022,2,6,768
Cabai Rawit,Cabai Rawit Merah,2022-02-09,42.75,2022,2,6,769
Cabai Rawit,Cabai Rawit Merah,2022-02-10,42.5,2022,2,6,770
Cabai Rawit,Cabai Rawit Merah,2022-02-11,40.5,2022,2,6,771
Cabai Rawit,Cabai Rawit Merah,2022-02-14,43.25,2022,2,7,774
Cabai Rawit,Cabai Rawit Merah,2022-02-15,43.75,2022,2,7,775
Cabai Rawit,Cabai Rawit Merah,2022-02-16,44.25,2022,2,7,776
Cabai Rawit,Cabai Rawit Merah,2022-02-17,44.25,2022,2,7,777
Cabai Rawit,Cabai Rawit Merah,2022-02-18,43.0,2022,2,7,778
Cabai Rawit,Cabai Rawit Merah,2022-02-21,47.0,2022,2,8,781
Cabai Rawit,Cabai Rawit Merah,2022-02-22,48.75,2022,2,8,782
Cabai Rawit,Cabai Rawit Merah,2022-02-23,52.5,2022,2,8,783
Cabai Rawit,Cabai Rawit Merah,2022-02-24,55.0,2022,2,8,784
Cabai Rawit,Cabai Rawit Merah,2022-02-25,56.75,2022,2,8,785
Cabai Rawit,Cabai Rawit Merah,2022-03-01,69.25,2022,3,9,789
Cabai Rawit,Cabai Rawit Merah,2022-03-02,72.5,2022,3,9,790
Cabai Rawit,Cabai Rawit Merah,2022-03-04,70.75,2022,3,9,792
Cabai Rawit,Cabai Rawit Merah,2022-03-07,73.25,2022,3,10,795
Cabai Rawit,Cabai Rawit Merah,2022-03-08,73.25,2022,3,10,796
Cabai Rawit,Cabai Rawit Merah,2022-03-09,73.25,2022,3,10,797
Cabai Rawit,Cabai Rawit Merah,2022-03-10,71.75,2022,3,10,798
Cabai Rawit,Cabai Rawit Merah,2022-03-11,70.5,2022,3,10,799
Cabai Rawit,Cabai Rawit Merah,2022-03-14,66.25,2022,3,11,802
Cabai Rawit,Cabai Rawit Merah,2022-03-15,61.75,2022,3,11,803
Cabai Rawit,Cabai Rawit Merah,2022-03-16,61.75,2022,3,11,804
Cabai Rawit,Cabai Rawit Merah,2022-03-17,57.25,2022,3,11,805
Cabai Rawit,Cabai Rawit Merah,2022-03-18,56.0,2022,3,11,806
Cabai Rawit,Cabai Rawit Merah,2022-03-21,54.0,2022,3,12,809
Cabai Rawit,Cabai Rawit Merah,2022-03-22,53.5,2022,3,12,810
Cabai Rawit,Cabai Rawit Merah,2022-03-23,53.5,2022,3,12,811
Cabai Rawit,Cabai Rawit Merah,2022-03-24,50.5,2022,3,12,812
Cabai Rawit,Cabai Rawit Merah,2022-03-25,50.5,2022,3,12,813
Cabai Rawit,Cabai Rawit Merah,2022-03-28,48.75,2022,3,13,816
Cabai Rawit,Cabai Rawit Merah,2022-03-29,48.0,2022,3,13,817
Cabai Rawit,Cabai Rawit Merah,2022-03-30,48.0,2022,3,13,818
Cabai Rawit,Cabai Rawit Merah,2022-03-31,53.0,2022,3,13,819
Cabai Rawit,Cabai Rawit Merah,2022-04-01,53.5,2022,4,13,820
Cabai Rawit,Cabai Rawit Merah,2022-04-04,55.5,2022,4,14,823
Cabai Rawit,Cabai Rawit Merah,2022-04-05,56.75,2022,4,14,824
Cabai Rawit,Cabai Rawit Merah,2022-04-06,56.75,2022,4,14,825
Cabai Rawit,Cabai Rawit Merah,2022-04-07,56.75,2022,4,14,826
Cabai Rawit,Cabai Rawit Merah,2022-04-08,46.75,2022,4,14,827
Cabai Rawit,Cabai Rawit Merah,2022-04-11,41.25,2022,4,15,830
Cabai Rawit,Cabai Rawit Merah,2022-04-12,38.0,2022,4,15,831
Cabai Rawit,Cabai Rawit Merah,2022-04-13,35.25,2022,4,15,832
Cabai Rawit,Cabai Rawit Merah,2022-04-14,33.75,2022,4,15,833
Cabai Rawit,Cabai Rawit Merah,2022-04-18,32.25,2022,4,16,837
Cabai Rawit,Cabai Rawit Merah,2022-04-19,35.25,2022,4,16,838
Cabai Rawit,Cabai Rawit Merah,2022-04-20,35.25,2022,4,16,839
Cabai Rawit,Cabai Rawit Merah,2022-04-21,35.25,2022,4,16,840
Cabai Rawit,Cabai Rawit Merah,2022-04-22,35.25,2022,4,16,841
Cabai Rawit,Cabai Rawit Merah,2022-04-25,38.2,2022,4,17,844
Cabai Rawit,Cabai Rawit Merah,2022-04-26,38.5,2022,4,17,845
Cabai Rawit,Cabai Rawit Merah,2022-04-27,38.5,2022,4,17,846
Cabai Rawit,Cabai Rawit Merah,2022-04-28,38.5,2022,4,17,847
Cabai Rawit,Cabai Rawit Merah,2022-05-09,35.75,2022,5,19,858
Cabai Rawit,Cabai Rawit Merah,2022-05-10,35.75,2022,5,19,859
Cabai Rawit,Cabai Rawit Merah,2022-05-11,35.5,2022,5,19,860
Cabai Rawit,Cabai Rawit Merah,2022-05-12,36.5,2022,5,19,861
Cabai Rawit,Cabai Rawit Merah,2022-05-13,37.75,2022,5,19,862
Cabai Rawit,Cabai Rawit Merah,2022-05-17,45.25,2022,5,20,866
